source,target,weight
2478,13113,287
2478,13116,252
2478,13117,15
2478,13123,287
2478,13317,54
2478,13969,282
2478,16186,287
2478,16187,50
2478,16188,247
2478,16191,265
2478,16192,223
2478,16196,291
2478,16197,287
2478,16199,286
2478,16202,285
2478,16203,287
2478,17644,282
2478,17645,287
2478,17646,287
2478,17647,286
2478,17648,280
2478,17649,289
2478,17650,290
2478,17652,289
2478,17653,287
2478,17655,286
2478,17656,257
2478,17657,284
2478,17659,284
2478,17660,287
2478,17661,291
2478,17708,287
2478,17871,287
2478,17960,289
2478,17962,287
2478,17971,287
2478,17989,291
2478,19185,281
2478,19188,282
2478,19189,282
2478,19191,281
2478,19192,287
2478,19193,276
2478,19194,284
2478,19304,285
2478,19306,280
2478,19442,253
2478,19443,287
2478,19623,285
2478,21065,287
2478,21129,286
2478,21130,284
2478,21131,286
2478,21132,286
2478,21135,285
2478,21136,287
2478,21137,263
2478,21138,286
2478,21139,287
2478,21142,278
2478,21143,297
2478,21145,286
2478,21146,15
2478,21147,284
2478,21149,285
2478,21150,287
2478,21280,286
2478,21638,287
2478,21656,285
2478,21657,283
2478,22681,288
2478,22730,287
2478,22731,287
2478,22732,287
2478,22733,287
2478,22734,287
2478,22735,287
2478,22736,289
2478,22737,281
2478,22738,287
2478,22740,287
2478,22741,294
2478,22742,287
2478,22743,287
2478,22745,273
2478,22912,281
2478,24754,287
2478,24755,287
2478,24756,284
2478,24758,286
2478,24759,287
2478,24760,287
2478,24761,287
2478,24762,286
2478,24763,287
2478,24766,287
2478,24767,271
2478,24768,280
2478,24770,287
2478,24771,287
2478,24772,284
2478,24773,286
2478,24774,174
2478,24775,287
2478,24776,285
2478,24777,287
2478,24757,282
2478,21148,275
2478,13114,281
2478,13877,272
2478,16189,272
2478,22744,272
2478,24764,272
2478,2445,3
2478,2576,13
2478,16194,262
2478,24947,261
2478,24948,261
2478,25189,214
2480,2481,287
2480,2483,287
2480,2488,287
2480,2491,268
2480,2493,278
2480,2497,248
2480,2501,287
2480,2507,215
2480,2519,289
2480,2526,256
2480,2528,275
2480,12427,287
2480,12436,218
2480,12442,287
2480,12454,284
2480,12455,289
2480,12461,279
2480,13053,287
2480,13059,290
2480,13064,286
2480,13106,287
2480,13111,286
2480,13112,287
2480,13113,287
2480,13116,252
2480,13117,15
2480,13123,287
2480,13317,54
2480,13969,282
2480,16186,287
2480,16187,50
2480,16188,247
2480,16191,265
2480,16192,223
2480,16196,291
2480,16197,287
2480,16199,286
2480,16202,285
2480,16203,287
2480,17644,282
2480,17645,287
2480,17646,287
2480,17647,286
2480,17648,280
2480,17649,289
2480,17650,290
2480,17652,289
2480,17653,287
2480,17655,286
2480,17656,257
2480,17657,284
2480,17659,284
2480,17660,287
2480,17661,291
2480,17708,287
2480,17871,287
2480,17960,289
2480,17962,287
2480,17971,287
2480,17989,291
2480,19185,281
2480,19188,282
2480,19189,282
2480,19191,281
2480,19192,287
2480,19193,276
2480,19194,284
2480,19304,285
2480,19306,280
2480,19442,253
2480,19443,287
2480,19623,285
2480,21065,287
2480,21129,286
2480,21130,284
2480,21131,286
2480,21132,286
2480,21135,285
2480,21136,287
2480,21137,263
2480,21138,286
2480,21139,287
2480,21142,278
2480,21143,297
2480,21145,286
2480,21146,15
2480,21147,284
2480,21149,285
2480,21150,287
2480,21280,286
2480,21638,287
2480,21656,285
2480,21657,283
2480,22681,288
2480,22730,287
2480,22731,287
2480,22732,287
2480,22733,287
2480,22734,287
2480,22735,287
2480,22736,289
2480,22737,281
2480,22738,287
2480,22740,287
2480,22741,294
2480,22742,287
2480,22743,287
2480,22745,273
2480,22912,281
2480,24754,287
2480,24755,287
2480,24756,284
2480,24758,286
2480,24759,287
2480,24760,287
2480,24761,287
2480,24762,286
2480,24763,287
2480,24766,287
2480,24767,271
2480,24768,280
2480,24770,287
2480,24771,287
2480,24772,284
2480,24773,286
2480,24774,174
2480,24775,287
2480,24776,285
2480,24777,287
2480,24757,282
2480,21148,275
2480,13114,281
2480,13877,272
2480,16189,272
2480,22744,272
2480,24764,272
2480,2445,3
2480,2576,13
2480,16194,262
2480,24947,261
2480,24948,261
2480,25189,214
2481,2483,287
2481,2488,287
2481,2491,268
2481,2493,278
2481,2497,248
2481,2501,287
2481,2507,215
2481,2519,289
2481,2526,256
2481,2528,275
2481,12427,287
2481,12436,218
2481,12442,287
2481,12454,284
2481,12455,289
2481,12461,279
2481,13053,287
2481,13059,290
2481,13064,286
2481,13106,287
2481,13111,286
2481,13112,287
2481,13113,287
2481,13116,252
2481,13117,15
2481,13123,287
2481,13317,54
2481,13969,282
2481,16186,287
2481,16187,50
2481,16188,247
2481,16191,265
2481,16192,223
2481,16196,291
2481,16197,287
2481,16199,286
2481,16202,285
2481,16203,287
2481,17644,282
2481,17645,287
2481,17646,287
2481,17647,286
2481,17648,280
2481,17649,289
2481,17650,290
2481,17652,289
2481,17653,287
2481,17655,286
2481,17656,257
2481,17657,284
2481,17659,284
2481,17660,287
2481,17661,291
2481,17708,287
2481,17871,287
2481,17960,289
2481,17962,287
2481,17971,287
2481,17989,291
2481,19185,281
2481,19188,282
2481,19189,282
2481,19191,281
2481,19192,287
2481,19193,276
2481,19194,284
2481,19304,285
2481,19306,280
2481,19442,253
2481,19443,287
2481,19623,285
2481,21065,287
2481,21129,286
2481,21130,284
2481,21131,286
2481,21132,286
2481,21135,285
2481,21136,287
2481,21137,263
2481,21138,286
2481,21139,287
2481,21142,278
2481,21143,297
2481,21145,286
2481,21146,15
2481,21147,284
2481,21149,285
2481,21150,287
2481,21280,286
2481,21638,287
2481,21656,285
2481,21657,283
2481,22681,288
2481,22730,287
2481,22731,287
2481,22732,287
2481,22733,287
2481,22734,287
2481,22735,287
2481,22736,289
2481,22737,281
2481,22738,287
2481,22740,287
2481,22741,294
2481,22742,287
2481,22743,287
2481,22745,273
2481,22912,281
2481,24754,287
2481,24755,287
2481,24756,284
2481,24758,286
2481,24759,287
2481,24760,287
2481,24761,287
2481,24762,286
2481,24763,287
2481,24766,287
2481,24767,271
2481,24768,280
2481,24770,287
2481,24771,287
2481,24772,284
2481,24773,286
2481,24774,174
2481,24775,287
2481,24776,285
2481,24777,287
2481,24757,282
2481,21148,275
2481,13114,281
2481,13877,272
2481,16189,272
2481,22744,272
2481,24764,272
2481,2445,3
2481,2576,13
2481,16194,262
2481,24947,261
2481,24948,261
2481,25189,214
2483,2488,287
2483,2491,268
2483,2493,278
2483,2497,248
2483,2501,287
2483,2507,215
2483,2519,289
2483,2526,256
2483,2528,275
2483,12427,287
2483,12436,218
2483,12442,287
2483,12454,284
2483,12455,289
2483,12461,279
2483,13053,287
2483,13059,290
2483,13064,286
2483,13106,287
2483,13111,286
2483,13112,287
2483,13113,287
2483,13116,252
2483,13117,15
2483,13123,287
2483,13317,54
2483,13969,282
2483,16186,287
2483,16187,50
2483,16188,247
2483,16191,265
2483,16192,223
2483,16196,291
2483,16197,287
2483,16199,286
2483,16202,285
2483,16203,287
2483,17644,282
2483,17645,287
2483,17646,287
2483,17647,286
2483,17648,280
2483,17649,289
2483,17650,290
2483,17652,289
2483,17653,287
2483,17655,286
2483,17656,257
2483,17657,284
2483,17659,284
2483,17660,287
2483,17661,291
2483,17708,287
2483,17871,287
2483,17960,289
2483,17962,287
2483,17971,287
2483,17989,291
2483,19185,281
2483,19188,282
2483,19189,282
2483,19191,281
2483,19192,287
2483,19193,276
2483,19194,284
2483,19304,285
2483,19306,280
2483,19442,253
2483,19443,287
2483,19623,285
2483,21065,287
2483,21129,286
2483,21130,284
2483,21131,286
2483,21132,286
2483,21135,285
2483,21136,287
2483,21137,263
2483,21138,286
2483,21139,287
2483,21142,278
2483,21143,297
2483,21145,286
2483,21146,15
2483,21147,284
2483,21149,285
2483,21150,287
2483,21280,286
2483,21638,287
2483,21656,285
2483,21657,283
2483,22681,288
2483,22730,287
2483,22731,287
2483,22732,287
2483,22733,287
2483,22734,287
2483,22735,287
2483,22736,289
2483,22737,281
2483,22738,287
2483,22740,287
2483,22741,294
2483,22742,287
2483,22743,287
2483,22745,273
2483,22912,281
2483,24754,287
2483,24755,287
2483,24756,284
2483,24758,286
2483,24759,287
2483,24760,287
2483,24761,287
2483,24762,286
2483,24763,287
2483,24766,287
2483,24767,271
2483,24768,280
2483,24770,287
2483,24771,287
2483,24772,284
2483,24773,286
2483,24774,174
2483,24775,287
2483,24776,285
2483,24777,287
2483,24757,282
2483,21148,275
2483,13114,281
2483,13877,272
2483,16189,272
2483,22744,272
2483,24764,272
2483,2445,3
2483,2576,13
2483,16194,262
2483,24947,261
2483,24948,261
2483,25189,214
2488,2491,268
2488,2493,278
2488,2497,248
2488,2501,287
2488,2507,215
2488,2519,289
2488,2526,256
2488,2528,275
2488,12427,287
2488,12436,218
2488,12442,287
2488,12454,284
2488,12455,289
2488,12461,279
2488,13053,287
2488,13059,290
2488,13064,286
2488,13106,287
2488,13111,286
2488,13112,287
2488,13113,287
2488,13116,252
2488,13117,15
2488,13123,287
2488,13317,54
2488,13969,282
2488,16186,287
2488,16187,50
2488,16188,247
2488,16191,265
2488,16192,223
2488,16196,291
2488,16197,287
2488,16199,286
2488,16202,285
2488,16203,287
2488,17644,282
2488,17645,287
2488,17646,287
2488,17647,286
2488,17648,280
2488,17649,289
2488,17650,290
2488,17652,289
2488,17653,287
2488,17655,286
2488,17656,257
2488,17657,284
2488,17659,284
2488,17660,287
2488,17661,291
2488,17708,287
2488,17871,287
2488,17960,289
2488,17962,287
2488,17971,287
2488,17989,291
2488,19185,281
2488,19188,282
2488,19189,282
2488,19191,281
2488,19192,287
2488,19193,276
2488,19194,284
2488,19304,285
2488,19306,280
2488,19442,253
2488,19443,287
2488,19623,285
2488,21065,287
2488,21129,286
2488,21130,284
2488,21131,286
2488,21132,286
2488,21135,285
2488,21136,287
2488,21137,263
2488,21138,286
2488,21139,287
2488,21142,278
2488,21143,297
2488,21145,286
2488,21146,15
2488,21147,284
2488,21149,285
2488,21150,287
2488,21280,286
2488,21638,287
2488,21656,285
2488,21657,283
2488,22681,288
2488,22730,287
2488,22731,287
2488,22732,287
2488,22733,287
2488,22734,287
2488,22735,287
2488,22736,289
2488,22737,281
2488,22738,287
2488,22740,287
2488,22741,294
2488,22742,287
2488,22743,287
2488,22745,273
2488,22912,281
2488,24754,287
2488,24755,287
2488,24756,284
2488,24758,286
2488,24759,287
2488,24760,287
2488,24761,287
2488,24762,286
2488,24763,287
2488,24766,287
2488,24767,271
2488,24768,280
2488,24770,287
2488,24771,287
2488,24772,284
2488,24773,286
2488,24774,174
2488,24775,287
2488,24776,285
2488,24777,287
2488,24757,282
2488,21148,275
2488,13114,281
2488,13877,272
2488,16189,272
2488,22744,272
2488,24764,272
2488,2445,3
2488,2576,13
2488,16194,262
2488,24947,261
2488,24948,261
2488,25189,214
2491,2493,259
2491,2497,229
2491,2501,268
2491,2507,206
2491,2519,260
2491,2526,237
2491,2528,256
2491,12427,258
2491,12436,208
2491,12442,258
2491,12454,255
2491,12455,260
2491,12461,262
2491,13053,268
2491,13059,269
2491,13064,267
2491,13106,268
2491,13111,267
2491,13112,268
2491,13113,268
2491,13116,226
2491,13117,15
2491,13123,268
2491,13317,53
2491,13969,263
2491,16186,268
2491,16187,50
2491,16188,230
2491,16191,246
2491,16192,210
2491,16196,268
2491,16197,268
2491,16199,267
2491,16202,266
2491,16203,268
2491,17644,263
2491,17645,268
2491,17646,268
2491,17647,267
2491,17648,254
2491,17649,260
2491,17650,261
2491,17652,260
2491,17653,268
2491,17655,257
2491,17656,238
2491,17657,265
2491,17659,265
2491,17660,268
2491,17661,268
2491,17708,268
2491,17871,268
2491,17960,270
2491,17962,268
2491,17971,268
2491,17989,262
2491,19185,262
2491,19188,263
2491,19189,263
2491,19191,262
2491,19192,268
2491,19193,259
2491,19194,265
2491,19304,266
2491,19306,263
2491,19442,234
2491,19443,268
2491,19623,266
2491,21065,268
2491,21129,267
2491,21130,265
2491,21131,267
2491,21132,267
2491,21135,266
2491,21136,268
2491,21137,244
2491,21138,267
2491,21139,268
2491,21142,263
2491,21143,270
2491,21145,267
2491,21146,15
2491,21147,255
2491,21149,266
2491,21150,268
2491,21280,257
2491,21638,268
2491,21656,266
2491,21657,264
2491,22681,259
2491,22730,268
2491,22731,268
2491,22732,268
2491,22733,268
2491,22734,268
2491,22735,268
2491,22736,270
2491,22737,262
2491,22738,268
2491,22740,268
2491,22741,265
2491,22742,268
2491,22743,268
2491,22745,254
2491,22912,262
2491,24754,268
2491,24755,268
2491,24756,265
2491,24758,267
2491,24759,268
2491,24760,268
2491,24761,268
2491,24762,267
2491,24763,268
2491,24766,268
2491,24767,252
2491,24768,261
2491,24770,268
2491,24771,268
2491,24772,265
2491,24773,267
2491,24774,203
2491,24775,268
2491,24776,256
2491,24777,268
2491,24757,263
2491,21148,249
2491,13114,252
2491,13877,253
2491,16189,253
2491,22744,253
2491,24764,253
2491,2445,3
2491,2576,12
2491,16194,243
2491,24947,242
2491,24948,242
2491,25189,185
2493,2497,241
2493,2501,278
2493,2507,212
2493,2519,280
2493,2526,247
2493,2528,276
2493,12427,278
2493,12436,209
2493,12442,278
2493,12454,275
2493,12455,280
2493,12461,270
2493,13053,278
2493,13059,281
2493,13064,279
2493,13106,278
2493,13111,277
2493,13112,278
2493,13113,278
2493,13116,245
2493,13117,15
2493,13123,278
2493,13317,55
2493,13969,273
2493,16186,278
2493,16187,45
2493,16188,238
2493,16191,256
2493,16192,216
2493,16196,282
2493,16197,278
2493,16199,277
2493,16202,276
2493,16203,278
2493,17644,273
2493,17645,278
2493,17646,278
2493,17647,277
2493,17648,271
2493,17649,280
2493,17650,281
2493,17652,280
2493,17653,278
2493,17655,277
2493,17656,248
2493,17657,275
2493,17659,275
2493,17660,278
2493,17661,282
2493,17708,278
2493,17871,278
2493,17960,280
2493,17962,278
2493,17971,278
2493,17989,282
2493,19185,272
2493,19188,273
2493,19189,283
2493,19191,272
2493,19192,278
2493,19193,267
2493,19194,275
2493,19304,276
2493,19306,271
2493,19442,250
2493,19443,278
2493,19623,276
2493,21065,278
2493,21129,277
2493,21130,275
2493,21131,277
2493,21132,277
2493,21135,276
2493,21136,278
2493,21137,254
2493,21138,277
2493,21139,278
2493,21142,269
2493,21143,288
2493,21145,277
2493,21146,15
2493,21147,275
2493,21149,276
2493,21150,278
2493,21280,277
2493,21638,278
2493,21656,276
2493,21657,274
2493,22681,279
2493,22730,278
2493,22731,278
2493,22732,278
2493,22733,278
2493,22734,278
2493,22735,278
2493,22736,280
2493,22737,272
2493,22738,278
2493,22740,278
2493,22741,285
2493,22742,278
2493,22743,278
2493,22745,264
2493,22912,272
2493,24754,278
2493,24755,278
2493,24756,275
2493,24758,277
2493,24759,278
2493,24760,278
2493,24761,278
2493,24762,277
2493,24763,278
2493,24766,278
2493,24767,262
2493,24768,271
2493,24770,278
2493,24771,278
2493,24772,275
2493,24773,277
2493,24774,165
2493,24775,278
2493,24776,276
2493,24777,278
2493,24757,273
2493,21148,266
2493,16194,269
2493,2445,1
2493,2576,11
2493,13114,272
2493,13877,263
2493,16189,263
2493,22744,263
2493,24764,263
2493,24947,257
2493,24948,257
2493,25189,210
2497,2501,248
2497,2507,178
2497,2519,252
2497,2526,217
2497,2528,238
2497,12427,250
2497,12436,183
2497,12442,250
2497,12454,247
2497,12455,252
2497,12461,242
2497,13053,248
2497,13059,248
2497,13064,249
2497,13106,248
2497,13111,249
2497,13112,248
2497,13113,248
2497,13116,219
2497,13117,15
2497,13123,248
2497,13317,47
2497,13969,243
2497,16186,248
2497,16187,46
2497,16188,210
2497,16191,226
2497,16192,268
2497,16196,253
2497,16197,248
2497,16199,247
2497,16202,246
2497,16203,248
2497,17644,243
2497,17645,248
2497,17646,248
2497,17647,247
2497,17648,244
2497,17649,252
2497,17650,254
2497,17652,252
2497,17653,248
2497,17655,249
2497,17656,298
2497,17657,245
2497,17659,245
2497,17660,248
2497,17661,250
2497,17708,248
2497,17871,248
2497,17960,250
2497,17962,248
2497,17971,248
2497,17989,254
2497,19185,246
2497,19188,247
2497,19189,243
2497,19191,246
2497,19192,248
2497,19193,243
2497,19194,245
2497,19304,246
2497,19306,243
2497,19442,296
2497,19443,248
2497,19623,246
2497,21065,248
2497,21129,247
2497,21130,245
2497,21131,247
2497,21132,247
2497,21135,246
2497,21136,248
2497,21137,224
2497,21138,247
2497,21139,248
2497,21142,239
2497,21143,259
2497,21145,249
2497,21146,15
2497,21147,248
2497,21149,248
2497,21150,248
2497,21280,249
2497,21638,248
2497,21656,246
2497,21657,248
2497,22681,252
2497,22730,248
2497,22731,248
2497,22732,248
2497,22733,248
2497,22734,248
2497,22735,248
2497,22736,250
2497,22737,242
2497,22738,248
2497,22740,248
2497,22741,258
2497,22742,248
2497,22743,248
2497,22745,238
2497,22912,242
2497,24754,248
2497,24755,248
2497,24756,245
2497,24758,247
2497,24759,248
2497,24760,248
2497,24761,248
2497,24762,249
2497,24763,248
2497,24766,248
2497,24767,232
2497,24768,241
2497,24770,248
2497,24771,248
2497,24772,245
2497,24773,247
2497,24774,135
2497,24775,248
2497,24776,256
2497,24777,248
2497,24757,243
2497,21148,239
2497,13114,244
2497,13877,233
2497,16189,233
2497,22744,233
2497,24764,233
2497,2445,3
2497,2576,10
2497,16194,225
2497,24947,222
2497,24948,222
2497,25189,210
2501,2507,215
2501,2519,289
2501,2526,256
2501,2528,275
2501,12427,287
2501,12436,218
2501,12442,287
2501,12454,284
2501,12455,289
2501,12461,279
2501,13053,287
2501,13059,290
2501,13064,286
2501,13106,287
2501,13111,286
2501,13112,287
2501,13113,287
2501,13116,252
2501,13117,15
2501,13123,287
2501,13317,54
2501,13969,282
2501,16186,287
2501,16187,50
2501,16188,247
2501,16191,265
2501,16192,223
2501,16196,291
2501,16197,287
2501,16199,286
2501,16202,285
2501,16203,287
2501,17644,282
2501,17645,287
2501,17646,287
2501,17647,286
2501,17648,280
2501,17649,289
2501,17650,290
2501,17652,289
2501,17653,287
2501,17655,286
2501,17656,257
2501,17657,284
2501,17659,284
2501,17660,287
2501,17661,291
2501,17708,287
2501,17871,287
2501,17960,289
2501,17962,287
2501,17971,287
2501,17989,291
2501,19185,281
2501,19188,282
2501,19189,282
2501,19191,281
2501,19192,287
2501,19193,276
2501,19194,284
2501,19304,285
2501,19306,280
2501,19442,253
2501,19443,287
2501,19623,285
2501,21065,287
2501,21129,286
2501,21130,284
2501,21131,286
2501,21132,286
2501,21135,285
2501,21136,287
2501,21137,263
2501,21138,286
2501,21139,287
2501,21142,278
2501,21143,297
2501,21145,286
2501,21146,15
2501,21147,284
2501,21149,285
2501,21150,287
2501,21280,286
2501,21638,287
2501,21656,285
2501,21657,283
2501,22681,288
2501,22730,287
2501,22731,287
2501,22732,287
2501,22733,287
2501,22734,287
2501,22735,287
2501,22736,289
2501,22737,281
2501,22738,287
2501,22740,287
2501,22741,294
2501,22742,287
2501,22743,287
2501,22745,273
2501,22912,281
2501,24754,287
2501,24755,287
2501,24756,284
2501,24758,286
2501,24759,287
2501,24760,287
2501,24761,287
2501,24762,286
2501,24763,287
2501,24766,287
2501,24767,271
2501,24768,280
2501,24770,287
2501,24771,287
2501,24772,284
2501,24773,286
2501,24774,174
2501,24775,287
2501,24776,285
2501,24777,287
2501,24757,282
2501,21148,275
2501,13114,281
2501,13877,272
2501,16189,272
2501,22744,272
2501,24764,272
2501,2445,3
2501,2576,13
2501,16194,262
2501,24947,261
2501,24948,261
2501,25189,214
2507,2519,236
2507,2526,246
2507,2528,203
2507,12427,234
2507,12436,205
2507,12442,234
2507,12454,236
2507,12455,236
2507,12461,216
2507,13053,215
2507,13059,223
2507,13064,214
2507,13106,215
2507,13111,214
2507,13112,215
2507,13113,215
2507,13116,216
2507,13117,15
2507,13123,215
2507,13317,39
2507,13969,210
2507,16186,215
2507,16187,40
2507,16188,182
2507,16191,225
2507,16192,178
2507,16196,229
2507,16197,215
2507,16199,214
2507,16202,215
2507,16203,215
2507,17644,210
2507,17645,215
2507,17646,215
2507,17647,214
2507,17648,226
2507,17649,236
2507,17650,237
2507,17652,236
2507,17653,215
2507,17655,233
2507,17656,185
2507,17657,216
2507,17659,215
2507,17660,215
2507,17661,229
2507,17708,215
2507,17871,215
2507,17960,217
2507,17962,215
2507,17971,215
2507,17989,238
2507,19185,211
2507,19188,211
2507,19189,210
2507,19191,210
2507,19192,215
2507,19193,211
2507,19194,212
2507,19304,213
2507,19306,217
2507,19442,187
2507,19443,215
2507,19623,213
2507,21065,215
2507,21129,216
2507,21130,218
2507,21131,214
2507,21132,214
2507,21135,213
2507,21136,215
2507,21137,217
2507,21138,217
2507,21139,215
2507,21142,211
2507,21143,237
2507,21145,216
2507,21146,15
2507,21147,231
2507,21149,213
2507,21150,215
2507,21280,233
2507,21638,215
2507,21656,214
2507,21657,212
2507,22681,235
2507,22730,215
2507,22731,215
2507,22732,215
2507,22733,215
2507,22734,215
2507,22735,215
2507,22736,217
2507,22737,209
2507,22738,215
2507,22740,215
2507,22741,236
2507,22742,215
2507,22743,215
2507,22745,203
2507,22912,212
2507,24754,215
2507,24755,215
2507,24756,215
2507,24758,214
2507,24759,215
2507,24760,215
2507,24761,215
2507,24762,214
2507,24763,215
2507,24766,215
2507,24767,221
2507,24768,217
2507,24770,215
2507,24771,215
2507,24772,215
2507,24773,215
2507,24774,184
2507,24775,215
2507,24776,234
2507,24777,215
2507,24757,210
2507,21148,221
2507,13114,228
2507,13877,200
2507,16189,200
2507,22744,200
2507,24764,200
2507,2445,3
2507,2576,12
2507,16194,196
2507,24947,189
2507,24948,189
2507,25189,171
2519,2526,263
2519,2528,277
2519,12427,381
2519,12436,286
2519,12442,381
2519,12454,382
2519,12455,385
2519,12461,288
2519,13053,289
2519,13059,306
2519,13064,288
2519,13106,289
2519,13111,288
2519,13112,289
2519,13113,289
2519,13116,340
2519,13117,10
2519,13123,289
2519,13317,78
2519,13969,284
2519,16186,289
2519,16187,39
2519,16188,252
2519,16191,270
2519,16192,231
2519,16196,325
2519,16197,289
2519,16199,288
2519,16202,288
2519,16203,289
2519,17644,284
2519,17645,289
2519,17646,289
2519,17647,288
2519,17648,364
2519,17649,385
2519,17650,388
2519,17652,385
2519,17653,289
2519,17655,376
2519,17656,260
2519,17657,287
2519,17659,290
2519,17660,289
2519,17661,323
2519,17708,289
2519,17871,289
2519,17960,293
2519,17962,289
2519,17971,289
2519,17989,389
2519,19185,283
2519,19188,288
2519,19189,284
2519,19191,287
2519,19192,289
2519,19193,284
2519,19194,287
2519,19304,285
2519,19306,293
2519,19442,257
2519,19443,289
2519,19623,287
2519,21065,289
2519,21129,289
2519,21130,287
2519,21131,288
2519,21132,288
2519,21135,287
2519,21136,289
2519,21137,271
2519,21138,294
2519,21139,289
2519,21142,275
2519,21143,347
2519,21145,288
2519,21146,10
2519,21147,376
2519,21149,285
2519,21150,289
2519,21280,380
2519,21638,289
2519,21656,289
2519,21657,285
2519,22681,384
2519,22730,289
2519,22731,289
2519,22732,289
2519,22733,289
2519,22734,289
2519,22735,289
2519,22736,293
2519,22737,283
2519,22738,289
2519,22740,289
2519,22741,386
2519,22742,289
2519,22743,289
2519,22745,279
2519,22912,289
2519,24754,289
2519,24755,289
2519,24756,290
2519,24758,288
2519,24759,289
2519,24760,289
2519,24761,289
2519,24762,288
2519,24763,289
2519,24766,289
2519,24767,276
2519,24768,283
2519,24770,289
2519,24771,289
2519,24772,290
2519,24773,290
2519,24774,157
2519,24775,289
2519,24776,381
2519,24777,289
2519,21148,358
2519,24757,285
2519,13114,366
2519,13877,279
2519,16189,279
2519,22744,279
2519,24764,279
2519,2445,3
2519,2576,13
2519,16194,269
2519,24947,270
2519,24948,270
2519,25189,288
2526,2528,244
2526,12427,261
2526,12436,210
2526,12442,261
2526,12454,263
2526,12455,263
2526,12461,248
2526,13053,256
2526,13059,259
2526,13064,255
2526,13106,256
2526,13111,255
2526,13112,256
2526,13113,256
2526,13116,241
2526,13117,15
2526,13123,256
2526,13317,53
2526,13969,251
2526,16186,256
2526,16187,50
2526,16188,216
2526,16191,266
2526,16192,204
2526,16196,260
2526,16197,256
2526,16199,255
2526,16202,254
2526,16203,256
2526,17644,251
2526,17645,256
2526,17646,256
2526,17647,255
2526,17648,254
2526,17649,263
2526,17650,264
2526,17652,263
2526,17653,256
2526,17655,260
2526,17656,226
2526,17657,253
2526,17659,253
2526,17660,256
2526,17661,260
2526,17708,256
2526,17871,256
2526,17960,258
2526,17962,256
2526,17971,256
2526,17989,265
2526,19185,250
2526,19188,251
2526,19189,251
2526,19191,250
2526,19192,256
2526,19193,245
2526,19194,253
2526,19304,254
2526,19306,249
2526,19442,222
2526,19443,256
2526,19623,254
2526,21065,256
2526,21129,255
2526,21130,253
2526,21131,255
2526,21132,255
2526,21135,254
2526,21136,256
2526,21137,242
2526,21138,255
2526,21139,256
2526,21142,247
2526,21143,266
2526,21145,255
2526,21146,15
2526,21147,258
2526,21149,254
2526,21150,256
2526,21280,260
2526,21638,256
2526,21656,254
2526,21657,252
2526,22681,262
2526,22730,256
2526,22731,256
2526,22732,256
2526,22733,256
2526,22734,256
2526,22735,256
2526,22736,258
2526,22737,250
2526,22738,256
2526,22740,256
2526,22741,263
2526,22742,256
2526,22743,256
2526,22745,242
2526,22912,250
2526,24754,256
2526,24755,256
2526,24756,253
2526,24758,255
2526,24759,256
2526,24760,256
2526,24761,256
2526,24762,255
2526,24763,256
2526,24766,256
2526,24767,262
2526,24768,249
2526,24770,256
2526,24771,256
2526,24772,253
2526,24773,255
2526,24774,143
2526,24775,256
2526,24776,259
2526,24777,256
2526,24757,251
2526,21148,249
2526,13114,255
2526,13877,241
2526,16189,241
2526,22744,241
2526,24764,241
2526,2445,3
2526,2576,13
2526,16194,231
2526,24947,230
2526,24948,230
2526,25189,188
2528,12427,275
2528,12436,206
2528,12442,275
2528,12454,272
2528,12455,277
2528,12461,267
2528,13053,275
2528,13059,278
2528,13064,274
2528,13106,275
2528,13111,274
2528,13112,275
2528,13113,275
2528,13116,240
2528,13117,15
2528,13123,275
2528,13317,56
2528,13969,280
2528,16186,275
2528,16187,50
2528,16188,237
2528,16191,255
2528,16192,211
2528,16196,279
2528,16197,275
2528,16199,274
2528,16202,273
2528,16203,275
2528,17644,280
2528,17645,275
2528,17646,275
2528,17647,274
2528,17648,268
2528,17649,277
2528,17650,278
2528,17652,277
2528,17653,275
2528,17655,274
2528,17656,245
2528,17657,272
2528,17659,272
2528,17660,275
2528,17661,279
2528,17708,275
2528,17871,275
2528,17960,277
2528,17962,275
2528,17971,275
2528,17989,279
2528,19185,269
2528,19188,270
2528,19189,280
2528,19191,269
2528,19192,275
2528,19193,268
2528,19194,272
2528,19304,273
2528,19306,268
2528,19442,241
2528,19443,275
2528,19623,273
2528,21065,275
2528,21129,274
2528,21130,272
2528,21131,274
2528,21132,274
2528,21135,273
2528,21136,275
2528,21137,261
2528,21138,274
2528,21139,275
2528,21142,266
2528,21143,285
2528,21145,274
2528,21146,15
2528,21147,272
2528,21149,273
2528,21150,275
2528,21280,274
2528,21638,275
2528,21656,273
2528,21657,271
2528,22681,276
2528,22730,275
2528,22731,275
2528,22732,275
2528,22733,275
2528,22734,275
2528,22735,275
2528,22736,277
2528,22737,281
2528,22738,275
2528,22740,275
2528,22741,282
2528,22742,275
2528,22743,275
2528,22745,261
2528,22912,269
2528,24754,275
2528,24755,275
2528,24756,272
2528,24758,274
2528,24759,275
2528,24760,275
2528,24761,275
2528,24762,276
2528,24763,275
2528,24766,275
2528,24767,259
2528,24768,268
2528,24770,275
2528,24771,275
2528,24772,272
2528,24773,274
2528,24774,172
2528,24775,275
2528,24776,273
2528,24777,275
2528,24757,270
2528,21148,263
2528,16194,262
2528,2445,1
2528,2576,10
